,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
869,Suresh meher,Not good,1.0,14,2,2022,1,0,"The media could not be loaded.
                



 Not good"
870,Aki,Value money phone...compckt,4.0,23,12,2021,1,0,Values compact
871,Sabir,Camera quality too bad,2.0,15,3,2022,1,0,Camera quality is below average 🥴😓
872,Amazon Customer,"Sound  is very slow, battery charging is very slow",3.0,10,2,2022,1,0,Sound is very slow and battery is charging very slow
873,Jasvinder,Amazing phone,5.0,7,1,2022,1,0,Amazing phone
874,Tanzeel Iqbal,Cover was not included??,4.0,20,12,2021,1,0,The media could not be loaded.
875,Chintan Thacker,It's ok performance,3.0,15,2,2022,1,0,It's performance is okay not anything extra ordinary
876,Sri bindiganavile,Fairly good,5.0,4,1,2022,1,0,Speaker sound is low
877,Bhaskarg225,Good product at this price,5.0,8,2,2022,1,0,Value for money good
878,Vikram Baniya,Camera error,1.0,11,1,2022,1,0,Don't buy this phone
879,Vignesh,Super,5.0,27,2,2022,1,0,Super
880,Sarvesh Andhale,Worst ever. Paisee barbad mc.,1.0,31,1,2022,1,0,So cheap and worst product that i ever seen
881,Amazon Customer,Nice phone at this cost with 128gb internal memory.,5.0,10,1,2022,1,0,Camera quality should be improved for better pics..
882,chandan o.,Phone is not working properly.,1.0,18,2,2022,1,0,Phone is not working properly. bettery is not good.
883,Keshav,Perfect,5.0,13,2,2022,1,0,Good Product
884,Salim Shaikh,Very good phone,5.0,27,11,2021,1,0,Fines
885,Vinit Kumar,Bad quality,1.0,28,12,2021,1,0,Camera bad quality fingerprint scanner slow
886,ganesh Varvadkar,Camera,4.0,8,12,2021,1,0,Didn't like camera.. doesn't feel like 50mp
887,Sunil k.,Its budget friendly,5.0,13,11,2021,1,0,Camera is almost equal to 48mp ones
888,Rahaman dcp,Battery backup,3.0,30,11,2021,1,0,Nice mobileWorking goodCamera also nice
889,Abhishek,Plese emprovo blure camera photo,4.0,25,12,2021,1,0,The photo colour is not original but amazing photos
890,NISHANT SRIVASTAVA,Good product,4.0,24,11,2021,1,0,Good product in lower price
891,Mohd salman,front camera,4.0,20,11,2021,1,0,front camera 📷 is not good
892,prem singh,Very bad Camera quality,1.0,23,11,2021,1,0,Very bad Camera qualityWaste of money50mp 😡😡
893,Aliya b.,Phone is good but some time touch problem is there.,3.0,6,1,2022,1,0,Good
894,Manpreet singh,Super,5.0,19,3,2022,1,0,The media could not be loaded.
895,nitesh sikarwar,Best product,5.0,29,1,2022,1,0,According to price good product with good features
896,Suhaib Ahmed,Cost effective,5.0,11,11,2021,1,0,Great phone
897,vikash shishodia,Delevry not good,5.0,3,3,2022,1,0,Mobile good
898,AKRAM ALI,Overall good,4.0,29,12,2021,1,0,Good
899,Rana Purkhait,Great product,5.0,12,12,2021,1,0,Great  productSmooth working
900,Umesh,waste product,1.0,4,3,2022,1,0,battery heating n waste product no worth for money
901,ankineedu prasad,Regarding missed product,3.0,12,10,2021,1,0,There is no back case in the box
902,Ghanshyam Agrawal,Delivery is very poor,1.0,30,1,2022,1,0,Product is satisfactory but delivery is very poor
903,ILYAS V.,Best,5.0,15,11,2021,1,0,Best value
904,Ravi solasu,Worth for money,4.0,26,12,2021,1,0,Good product value for money worth buying
905,Ujjwal kesarwani,This mobile change,1.0,26,12,2021,1,0,Sir this mobile camera not good please replace it
906,Manish Maurya,Battery backup good,4.0,2,1,2022,1,0,Camera not good and finger sensor
907,Mohammed mateen,Sensor not working after delivery of two days,1.0,28,12,2021,1,0,Sensor stopped working after two days of delivery
908,Nitish Sharma,Brilliant,5.0,12,11,2021,1,0,I got 4 128 varient at 10500 in sale mind blowing
909,MD Nasim,Good performance.,5.0,18,12,2021,1,0,Good bettery Nice camera.
910,Amazon Customer,Good,5.0,1,1,2022,1,0,Ok
911,arman mubeen vaskar,Better build quality than all other narzo series,5.0,28,2,2022,1,0,"Build quality is good , Quite bulky but its okay"
912,deepu,Good to buy if <10 k,5.0,10,1,2022,1,0,"Camera quality not good, battery life excellent."
913,User,Great product,5.0,4,1,2022,1,0,Great product.. very good camra picture quality.
914,Shrawan Dubey,Good Buying,4.0,9,1,2022,1,0,It’s good Phone to buy
915,shubham gupta,Camara is not good as per specifications,3.0,14,11,2021,1,0,Look is good but camera is not good
916,Amazon Customer,Value for money.,4.0,27,11,2021,1,0,Value for money.
917,Sukhvinder singh,Good,4.0,11,11,2021,1,0,
918,Manoj Kumbhakar,Good Phone in Midium Price,5.0,30,1,2022,1,0,All are good for any uses . Can buy this mobile
919,sunita a.,Nice,4.0,13,2,2022,1,0,Good one
920,Arpit pareek,Very good phone. पैसा वसूल।,5.0,6,1,2022,1,0,Net and baat ke liye...
921,Ritesh Malviya,Best in Low Budget,4.0,7,12,2021,1,0,"Everything is fine, but camera should be superb"
922,Krishna Narayan,Ok,5.0,12,12,2021,1,0,"The media could not be loaded.
                



 Ok"
923,mumtaj,Phone also good but heiting problem,2.0,20,2,2022,1,0,Heiting problem
924,Amazon Customer,Excellent mobile,5.0,10,2,2022,1,0,Value for money
925,Rohit Kumar,Camera quality is not that much good compared to other 48mp camera.battery is also not up to mark,2.0,6,1,2022,1,0,Camera is not up to mark stating 48 mp
926,Amazon Customer,Both Camera clarity is worrest,1.0,6,1,2022,1,0,Worrest camera Quality
927,Sonu yadav,2 day hi phone hang hone lga,1.0,5,11,2021,1,0,Bhqi log bilkul mat lena phone hang hone lga h
928,idris husain,Phone is defective,1.0,17,1,2022,1,0,Finger print and face read doesn't work at all
929,Anuj Kumar,No good charging cable and no have product Bill in box,1.0,3,12,2021,1,0,damag charging cable and no mobile bill in box
930,Dipesh,Beautiful phone. .,5.0,23,11,2021,1,0,Nice product by realme
931,B.Murali,No earphones in packet please do the needful. Thankyou,5.0,4,1,2022,1,0,No earphones in packet ..please do the needful
932,Suhas,Display quality is not that good compared to its competitors.,4.0,31,12,2021,1,0,Battery is goodDisplay is not that good
933,Savan Tala,Nice one for this price,5.0,8,1,2022,1,0,Real me cell is nice & comfort from low price
934,Sushil,Don't buy,1.0,6,11,2021,1,0,Don't buy this mobile. Please request to all.
935,S. MOHAMMED RAFFI,Excellent,4.0,27,1,2022,1,0,Product expected is excellent
936,Albins Pv,Charging takes almost 2 hours and 30 minutes.,3.0,6,2,2022,1,0,Charging speed is not enough.
937,g Suresh,Good phone,4.0,24,2,2022,1,0,Screen
938,Mohammed S.,Nice phone,4.0,30,12,2021,1,0,Nice phone received in exchange offer
939,Milan Kumar Goswami,Received a defective piece.,1.0,25,11,2021,1,0,Scratches present in screen and side.
940,Srikanth Reddy,Mobile smooth,4.0,11,3,2022,1,0,Mobile is strucking..
941,mazzsafa,Worst phone,1.0,1,1,2022,1,0,I dnt like this phone
942,Preeti yadav,Good,4.0,12,2,2022,1,0,I dont like camera quality of this smartphone
943,rajan,Amazing battery life,5.0,12,11,2021,1,0,Very good phone at this price
944,Sandeep Kumar,Good price and mobile,5.0,18,3,2022,1,0,The media could not be loaded.
945,Arun kumar,Good value Bel Mony Product,5.0,28,2,2022,1,0,Good value Bel money Product
946,imran khan,Camera nor properly clear,1.0,15,12,2021,1,0,Camera quality not good it's so poor
947,Mohsin Shaikh,Not good,1.0,16,12,2021,1,0,Slow charging. Problem with the mic.
948,Amit kumar,The product is very good...,4.0,12,11,2021,1,0,Is am satisfied with this product...
949,Shivdayal singh tomar,Camera qualitt are poor,3.0,11,12,2021,1,0,Camera quality is poor & all features are ok
950,Nidhi Bhilwar,Nice,1.0,27,1,2022,1,0,The media could not be loaded.
951,SHAHREYAR SIDDIQUI,Excellent 👌,5.0,5,12,2021,1,0,I like evething of the phone.  Amazing
952,SARAN P,Super,5.0,1,1,2022,1,0,The media could not be loaded.
953,Shubham soni,Bad quality,1.0,8,1,2022,1,0,The media could not be loaded.
954,SHALINI NIRMAL,Worst mobile,1.0,29,10,2021,1,0,Very disappointed with Mobile. Worst quality
955,shakti divyansh,Affordable and good quality phone.,4.0,19,12,2021,1,0,The media could not be loaded.
956,Mantu kumar,Battery backup nice camera poor,4.0,2,12,2021,1,0,Nice product but camera poor
957,gnrao,Back cover not given,4.0,6,12,2021,1,0,Back cover not given
958,PUGAZHENDI,Excellent,5.0,2,2,2022,1,0,Nice product
959,palash lohar,Good product,5.0,12,2,2022,1,0,Nice looking
960,Maharshi peruri.,Best quality,4.0,14,2,2022,1,0,Best quality
961,BIBHAS MONDAL,Sound quality,3.0,6,2,2022,1,0,Bettery is good but sound quality not good.
962,Anand,Nice,2.0,18,11,2021,1,0,The media could not be loaded.
963,Ahmad Newaz,Online payment issue need close ASAP,5.0,7,1,2022,1,0,NYC product and on time delivered product..
964,Abdul muheed,Awesome,5.0,17,3,2022,1,0,Awesome mobile at this rate
965,Kesari Nandan Singh,Nice,5.0,27,1,2022,1,0,Like
966,Prasant,Good,4.0,3,2,2022,1,0,Good
967,KOTESWARA RAO KOMMU,Value for the money,5.0,31,1,2022,1,0,Nice
968,C.B SINGH,Best Quality but call recorde is not found!!!!!!!!!,5.0,28,2,2022,1,0,"Great 👍👍👍👍 Quality under 10,000 in 2021"
969,Sanket,Not good,3.0,20,11,2021,1,0,Picture quality is too poor
970,Raghava Reddy,Ok,4.0,20,12,2021,1,0,Sound clarity not that much
971,Dilip,Network issue problem,1.0,30,11,2021,1,0,Good
972,Aman Agrawal,Nice phone,5.0,27,11,2021,1,0,Nice
973,Sai,Good one,4.0,9,2,2022,1,0,Good mobile
974,ashish soni,Poor camera,1.0,9,2,2022,1,0,Poor camera
975,Aman singh sambyal,Good,4.0,3,2,2022,1,0,"Nice phone,"
976,Sanjay Singh,Good phone,5.0,4,2,2022,1,0,Good mobile
977,Priyanka thakur,✌️,3.0,24,2,2022,1,0,All are the good but camera  low quality h
978,Binod kumar,Good,5.0,9,12,2021,1,0,The media could not be loaded.
979,Krishan kumar,Good,4.0,17,1,2022,1,0,"Nice phone, buy it"
980,Vivek R.,All over Good phone and Nice Product by Real me,4.0,14,11,2021,1,0,Good Phone And Have A Good Battery Backup.
981,bhupinder,Good quality camera and prosasing,5.0,5,1,2022,1,0,Good quality camera and prosasing
982,H VINOD,It's better build with best quality camera,5.0,10,11,2021,1,0,"It's looking good, worth fo money"
983,Kajal Sood,Awsm,5.0,3,3,2022,1,0,Love it .... highly recommend this mobile
984,AMAN KUMAR,Good but mi better,2.0,13,2,2022,1,0,Over all good but camera quality not good
985,Shaik mahaboob basha,okay not Bad,5.0,7,2,2022,1,0,"Fingerprint not Effective, rest all fine."
986,manoj kumar sahu,Mobile is very bed,1.0,13,11,2021,1,0,Camera is very bed my lose 11000 thousand
987,vamsi,It's ok...,4.0,17,12,2021,1,0,I can't get headset and mobile case cover
988,Mohd adil,Good phone,4.0,2,12,2021,1,0,Best price best condition
989,Sana Srinivasulu,Good,5.0,26,12,2021,1,0,Ok
990,Ganesh Sahoo,Good,5.0,7,12,2021,1,0,Ok
991,B.Manohar,Good mobile,5.0,1,1,2022,1,0,I like it
992,Amazon Customer,"Battery, Camera",5.0,29,1,2022,1,0,Very good product
993,Ashish Patel,Nice,5.0,14,12,2021,1,0,Like this
994,AVINASH PATEL,Great product,5.0,27,1,2022,1,0,This phone has good battery life
995,Lakshma Reddy,Not up to the mark,1.0,9,1,2022,1,0,Not up the mark for the value phone cost
996,sandeep singh,"Earphone,cover ye kuchh nahi hai phone ke sath",3.0,9,1,2022,1,0,Earphone cover kuchh nahin hai iske sath
997,Mahesh bisen,Good product,5.0,24,1,2022,1,0,This product is very good battery pickup
998,Vipin Panchal,Good 📱in best price,5.0,6,1,2022,1,0,Good phone in best price
999,Jagdishbhai,Auto call recorder is not available,1.0,4,12,2021,1,0,Auto call recorder not available
1000,Priyajit dey,Amezing,5.0,28,1,2022,1,0,Awesome battery backup 3day .good camera
1001,Ravi kasediya,"Best phone in 11,499",5.0,15,12,2021,1,0,Best for gaming and battery life is good
1002,Rehman khan,A nice phone,3.0,3,2,2022,1,0,I like the phone
1003,Amazon Customer,Not a good phone...speaker automatically getting on while talking,1.0,14,1,2022,1,0,Not a good phone
1004,Ashish,Don't purchase bcos camera  quality is very low very poor,1.0,17,12,2021,1,0,
1005,Krishnajirao.B.Sawant.,Good product,5.0,26,12,2021,1,0,All good quality
1006,Chandraditya Singh,Best Smartphone,5.0,23,1,2022,1,0,Clean OS
1007,Bhagwati Devi,Nice,4.0,25,11,2021,1,0,Awesome features this phone good quality
1008,gurparvesh sahil,I want another one for my father,5.0,6,1,2022,1,0,I want same product at same price again
1009,Amazon Customer,Amazing phone in this budget range.,5.0,20,2,2022,1,0,This product is amazing in this budget.
1010,ayush mani tripathi,Awesome,5.0,9,2,2022,1,0,Best phone in budget 🤠
1011,PavanKumarPotu,Camera quality,1.0,9,11,2021,1,0,Camera quality noy good
1012,ansar basha,Good product,5.0,17,2,2022,1,0,All good in this budget
1013,Vivek Toor,Camera Quality of mobile is worst,3.0,14,11,2021,1,0,Camera Quality is worst
1014,Ritesh,Good,5.0,27,11,2021,1,0,Product is awesome at this rate
1015,Sandeep,Low .Sound clarity..,5.0,10,3,2022,1,0,సౌండ్ క్లారిటీ లేదు.... స్పీకర్ బాలేదు.
1016,Sandeep,Nice product,4.0,11,12,2021,1,0,Value for money
1017,Raj kumar  Malik,Slow,1.0,5,1,2022,1,0,Dislike
1018,sankar,Aavarej,4.0,13,11,2021,1,0,Aavarej
1019,Amazon Customer,Fantastic,5.0,3,2,2022,1,0,Awesome
1020,kuldeep singh,Bakvash mobil,2.0,11,1,2022,1,0,Low my old phon is good hot 10
1021,raj sharma,Paisa vasool phone,5.0,18,3,2022,1,0,GOOD SMART PHONE IN LOW BUDGET
1022,Pandraka Dinesh,Not such a good,1.0,1,11,2021,1,0,Waste no link between camera and flash
1023,Pranjal Singh,Hanging Problem,1.0,20,1,2022,1,0,Bad camera quality and hanging Problem
1024,Amazon Customer,Thank you Amazon,5.0,23,2,2022,1,0,Thank you Amazon and good mobile phone
1025,Moradabad Handicrafts,Excellent,5.0,21,2,2022,1,0,"Excellent mobile, just loved features."
1026,Vesapogu Ravi Babu,Not good,1.0,3,3,2022,1,0,"Mobile hanging,I want change my mobile"
1027,Shriya,Best features,5.0,4,3,2022,1,0,Battery life or camera quality is best
1028,Buyer,Nothing impressive,3.0,19,1,2022,1,0,Camera and screen quality is not good.
1029,Mrinal,It got stolen on the very first day 😭,1.0,18,11,2021,1,0,It got stolen on the very first day 😭
1030,Raju,Worst mobile,1.0,22,12,2021,1,0,Worst mobile ever seen
1031,Praveen kumar,Most economical,5.0,5,12,2021,1,0,I like this this model
1032,Amazon Customer,Bulky,1.0,24,1,2022,1,0,"Camera is worst, size is bulky"
1033,deepak,Good Mobile feature,5.0,28,12,2021,1,0,Awesome mobile
1034,saurav kumar,Aawaj bahut hi kam he aur picture quality bahut hi khrab he,1.0,13,10,2021,1,0,Camera quality loAawaj bahut hi kam he
1035,Snehitha,K nice,3.0,13,2,2022,1,0,K nice
1036,Subhkant sahu,Best,5.0,1,1,2022,1,0,Better
1037,Raghava Ummidi,I like this phone  battery is so nive,5.0,10,2,2022,1,0,I like this phone  battery is so nice
1038,PRASANNA MURTHY H N,Nice phone,4.0,8,3,2022,1,0,"I received narzo 50a, it's nice phone"
1039,Sawan kumar,Screen quality is not good 😭,3.0,13,11,2021,1,0,Screen quality is not good 😭
1040,Riyaz k vindhani,Tuch PoorQ Prosesor LoQ,1.0,18,11,2021,1,0,Don't bay
1041,MEHUL,Average,3.0,20,2,2022,1,0,Average phone
1042,Gaurav Kanade,Camera quality poor,1.0,26,1,2022,1,0,Camera quality very very poor
1043,Ankit Verma,Outstanding achievement Realme,5.0,8,1,2022,1,0,Super
1044,Partap singh,Incoming and out going call volume not ok,3.0,6,11,2021,1,0,Call volume for voice not ok
1045,Md Munnu,"All things are good, but camera quality is very poor.",3.0,8,1,2022,1,0,Camera quality is very poor.
1046,Ajay,Screen is not working properly,1.0,12,2,2022,1,0,Plz help screen not working properly
1047,Kirancv,Phone is good but upi is not registering,1.0,7,11,2021,1,0,This phone is not registering upi id
1048,Ishwar Prajapati,Super,4.0,9,11,2021,1,0,Super phone in price
1049,Sajeeva sastri,Budget best phone,5.0,14,11,2021,1,0,Finally Nice product
1050,krishna sravani,Worthful for money,5.0,6,12,2021,1,0,Very good phone in less cost
1051,Pradeep gupta,Display quality not too good,4.0,26,12,2021,1,0,Display refreshing rate not too good
1052,Yatrik Unadkat,Supperb product,5.0,13,1,2022,1,0,Good product
1053,Avdheshkumar,Good quality,4.0,13,2,2022,1,0,Good quality
1054,Vedprakash,Good,4.0,17,2,2022,1,0,Budget phone
1055,kiran chandode,Nice and good product,4.0,30,11,2021,1,0,Good product
1056,rajiv kumar,Nice product,5.0,16,2,2022,1,0,Looking nice
1057,Santosh kumar,Good,5.0,23,2,2022,1,0,Good
1058,C ganesh,P00r,2.0,27,2,2022,1,0,Poor
1059,sanjit bhar,Good product,4.0,17,3,2022,1,0,Good
1060,M. Prasad,Good,4.0,12,11,2021,1,0,Good
1061,Vaibhav,Value for Money,5.0,29,11,2021,1,0,good
1062,Mostafa sk,Nice,5.0,8,12,2021,1,0,Good
1063,Prasadbekkam,camera,5.0,27,1,2022,1,0,"Good product,value of money"
1064,Vikas b.,Camera quality poor,2.0,28,2,2022,1,0,Camera quality poor
1065,Gourishankar,Camera,5.0,17,2,2022,1,0,Good productCheap and best 😍
1066,Sagar Sandy,No back cover on this phone,3.0,11,12,2021,1,0,No back cover on this phone
1067,Pavan Kumar pal,Mic is defective and malfunctioning,1.0,26,12,2021,1,0,Mic is defective and malfunctioning
1068,patel s.,Good mobile with very good prize,5.0,9,12,2021,1,0,Very good service by amazon
1069,Govind chauhan,Good,5.0,5,1,2022,1,0,Best mobile
1070,RAVINDRA FAKIRCHAND RAUT,Best,5.0,3,2,2022,1,0,Nice hanset
1071,Isha Ahuja,Awesome phone in budget price.,5.0,24,12,2021,1,0,Worth buying phone.
1072,bhailal,best to buy,4.0,25,11,2021,1,0,Good to use
1073,Sahid aswani,Bad product,1.0,7,1,2022,1,0,Bad product and bad service Amazon
1074,Divya,Nice,5.0,3,3,2022,1,0,Camra could be more better
1075,Sanju,It is a owsam phone,4.0,18,11,2021,1,0,This phone value for money
1076,Sankar Rabha,Goods,5.0,29,12,2021,1,0,Goods products l like this
1077,Satya Chaurasia,BHUT HI MAST HAIMERI SIS BHUT KHUS HUI THANK YOU AMAZON....,5.0,5,12,2021,1,0,Of course use krne k liye thanksss
1078,Aman nayak,Good,5.0,17,2,2022,1,0,Best phone
1079,Rishav Kochar,Best budget friendly phone,4.0,4,1,2022,1,0,Nice phone
1080,Amish k.,For 11k 4+128 is best phone you can get.,4.0,18,11,2021,1,0,No
1081,EERANI JAYA CHANDRA SIDDARTHA,No screen protect film in the box,3.0,8,1,2022,1,0,No screen protect film in the box
1082,Kamlesh Raj,Betty not sporting as per mah 6000,5.0,15,2,2022,1,0,Betty not as per 6000 mah
1083,yuvraj,Ringtone volume very slow,1.0,7,3,2022,1,0,Ringtone volume very slow
1084,Amazon Customer,Good budget phone,4.0,10,11,2021,1,0,Good budget phone
1085,Abhijeet,Good and Best in Mid Ranges,4.0,20,2,2022,1,0,Better battery life Best in Class
1086,Rahul Tiwari,Good performance,4.0,1,12,2021,1,0,Settings fechar week ring satting
1087,Toyswala,Overall is a great phone but there is no fm radio and this is disappointment to me..,3.0,28,12,2021,1,0,Product quantity is great
1088,Varun Sharawat,Nice phone,5.0,13,12,2021,1,0,Nice budget phone
1089,MRINMOY NAYEK,Excellent product,5.0,6,12,2021,1,0,Excellent product
1090,Donali,Nic phone,5.0,6,12,2021,1,0,Good battery life
1091,hrusikesh dalei,Good,4.0,25,12,2021,1,0,I like it
1092,Sushila,Good phone,5.0,27,1,2022,1,0,Very nice
1093,Mahendra chandivade,Easy,5.0,23,2,2022,1,0,"Very good,I m happy this product"
1094,Abhishek Sharma,Good Device in Reasonable price,5.0,9,1,2022,1,0,Over all good product by Real me
1095,Divyanshu,Camera very bad front and back both,1.0,4,3,2022,1,0,Backe camera like 5 MP not 50 MP
1096,Durgesh,"Worst phone i have experience,  within 15 days the phone is hanging , call getting break",1.0,28,10,2021,1,0,Malfunctioning product is realme
1097,gaurav,Best,5.0,24,2,2022,1,0,Good phone in this range
1098,Uday Narayan,👌👌,4.0,16,2,2022,1,0,Nice phone...worth of money 👍👍
1099,Nilesh R.,I don't like this phone. Comparison to Mi phone I feel it very down.,2.0,27,12,2021,1,0,I didn't like its features also.
1100,manjunatha,It's not value for money,1.0,21,11,2021,1,0,It's not value for money
1101,Utpal kayal,Good,5.0,20,2,2022,1,0,Nice one
1102,Gangaraj,Superb,5.0,19,12,2021,1,0,Nice performance
1103,muzzu,Display issue after 10days,2.0,25,12,2021,1,0,Display blinking
1104,Sagar vala,Good products .. 😄,5.0,22,12,2021,1,0,Nice 👍 products
1105,ashish,I didn't get headset and mobile cover,1.0,20,10,2021,1,0,I didn't get headset and mobile cover
1106,venkataramana,Offers,3.0,3,2,2022,1,0,Speaker has a low sound
1107,Shivam Mishra,Better,3.0,6,1,2022,1,0,Not best camera
1108,Vijay vaghela,Good,4.0,19,12,2021,1,0,Mobile was good price according
1109,aman,"When come update version ,,....",1.0,29,11,2021,1,0,Not good compare with mi mobile
1110,sagar,not too good,2.0,14,12,2021,1,0,this is ok not too good product
1111,shashidhar Pattar,Super love it,5.0,10,2,2022,1,0,Like it
1112,Maulik Vastarpara,Excellent,5.0,8,2,2022,1,0,Like It
1113,bandaru sudhakar,It's better than other phones,5.0,1,1,2022,1,0,Awesome
1114,Sajal Bhattacharyya,Camera not good,3.0,5,11,2021,1,0,Camera not good
1115,Atul,Very nice products very useful,5.0,15,2,2022,1,0,Very nice products very useful
1116,akhilesh,Hanging problem,1.0,20,1,2022,1,0,Hanging problem bahut hai isme
1117,D.SRINIVASA RAO,Thanq Amazon.I feel happy.,4.0,14,2,2022,1,0,Vedio quality is good.
1118,Surendra kumar,product is good,5.0,20,2,2022,1,0,Very good mobile phone
1119,Deepak Nayak,Not worth the money,2.0,7,12,2021,1,0,Very poor network connectivity
1120,Akanksha singh,"very bad...hanging problm, battry problm, camera wuality is not good",1.0,9,12,2021,1,0,i dont like the camera quality
1121,Ajit Singh,No call recording option,1.0,31,1,2022,1,0,No call recording not usefull
1122,Gyanendra singh,accessories,1.0,25,10,2021,1,0,"missing headphones, back over"
1123,Akash Soni,👍👍,4.0,24,2,2022,1,0,Super product
1124,Nirbhay Kumar paswan,Very nice,4.0,19,12,2021,1,0,Very nice phone for mid range
1125,Aashish K.,It is very good mobile phone 🙂👍,5.0,6,3,2022,1,0,Very good mobile phone 👍☺️📱
1126,MANISH SINGH,It's good,5.0,13,1,2022,1,0,Good phn battery is very good
1127,M.gowtham,Worst product,3.0,28,2,2022,1,0,"No back cover , no data cable"
1128,InderS-Delhi.,Allover this is a good set in this value.,4.0,26,12,2021,1,0,Nice! Worth of money.
1129,Ibitkar gangadhar,Supar,5.0,28,11,2021,1,0,Supar
1130,NAGESWARA RAO,it is good,5.0,2,3,2022,1,0,it is good. value for money.
1131,Mukthar,Worst performance. Don't buy,2.0,27,2,2022,1,0,Worst performance. Don't buy
1132,Pratik bairagi,Best in segment,5.0,3,3,2022,1,0,Best'in segment value buying
1133,D.srinivas,Battery pack up is very good,5.0,3,2,2022,1,0,Battery pack up is very good
1134,Raju Roy,Poor quality,2.0,24,2,2022,1,0,Poor quality
1135,Amazon Customer,Good phone,4.0,22,1,2022,1,0,Overall good
1136,Ravi,Thanks for Fast Delivery,5.0,3,2,2022,1,0,Nice Product
1137,anuj,Nice product,5.0,3,2,2022,1,0,Nice quality
1138,Anwar Hussain,Bahut achcha,1.0,6,11,2021,1,0,Bahut achcha
1139,sandeep b,Nice,4.0,21,1,2022,1,0,Valu of mony
1140,Rajkumar das,Good product,4.0,20,2,2022,1,0,Good product
1141,himmat singh rathore,Third class camera quality,3.0,23,12,2021,1,0,Third Class Camera Quality..
1142,T V BALAKRISHNAN,Sound Quality is not Good,3.0,11,12,2021,1,0,Sound Quality is irritating.
1143,vipin thanai,No Satisfied,1.0,21,12,2021,1,0,"Product quality is not good,"
1144,Fran Vaz,Great phone for gaming,4.0,10,2,2022,1,0,I absolutely love this phone
1145,Amit Bhardwaj,Worst phone 👎,1.0,1,12,2021,1,0,Worst phone I ever purchased
1146,Narendar,Good,5.0,2,1,2022,1,0,Osam
1147,bhola,Best,4.0,5,3,2022,1,0,Good
1148,Rameshwar Kumar das,Good,4.0,20,2,2022,1,0,Good
1149,affan,Good phone,4.0,14,12,2021,1,0,Best purches
1150,Sudarshan.poojary,Good,3.0,16,11,2021,1,0,Good
1151,Dinesh Aglave.,Nice phone,5.0,19,11,2021,1,0,Good
1152,Raju  Kamejailya,Good,5.0,25,12,2021,1,0,Good
1153,Raghavendra. K,Good product,4.0,12,11,2021,1,0,Good
1154,Anjali,Worst phone of redmi,1.0,27,1,2022,1,0,Wastage of money....useless
1155,Ashutosh R.,Not a good performance phone touch is very slow not good touch response,2.0,9,3,2022,1,0,Touch response is very slow
1156,PRAKHAR YASHASWEE,Worst product i ever bought,1.0,18,12,2021,1,0,Carmera is the worst one...
1157,Anitha Anitha,Good,5.0,30,12,2021,1,0,Better than mi smart phones
1158,Surya thakur,Not good this product,1.0,26,2,2022,1,0,Camera quality very bad....
1159,Amazon Customer,Economy range phone,3.0,2,12,2021,1,0,Processor is normal working
1160,Satyanarayan Rajak,Phone call setting is very bad no Marge call,1.0,25,11,2021,1,0,No Marge video call
1161,Sunil Tomar,Camera good,5.0,19,12,2021,1,0,Camera good
1162,jitender k.,Small sound,4.0,23,12,2021,1,0,Small sound
1163,Vishal,Very low camera quality,1.0,19,1,2022,1,0,Camera quality is very low
1164,Pranesh Pandey,Camera quality is not good,3.0,12,2,2022,1,0,Camara quality is not good
1165,Raju,Upgrade camera quality,3.0,2,1,2022,1,0,Camera quality is too poor
1166,manoj kumar,Display folder  was bad quality.it was broken when it's slipped from hand. Waste of money,1.0,20,1,2022,1,0,Display folder bad quality
1167,Sayan das,Review,5.0,6,11,2021,1,0,Battery backup is too good
1168,Nilesh sen,Average,2.0,18,11,2021,1,0,Screen quality is not good
1169,subinaypanda,Good phone,5.0,1,1,2022,1,0,Good phone
1170,Shivam Agarwal,Warranty card not provided,3.0,5,12,2021,1,0,Warranty card not provided
1171,Narendra Mumbai,Worth buy,4.0,19,12,2021,1,0,This is good phone to buy.
1172,Pravin Kadu,Camera quality is not good,3.0,16,1,2022,1,0,Camera quality is not good
1173,Atul pandey,Camera is not good,3.0,7,2,2022,1,0,Camera quality is not good
1174,satya narayan,Great product,4.0,14,11,2021,1,0,Nice phone
1175,Deepali Chaursiya,Nice phone,5.0,24,12,2021,1,0,Allthing are likel
1176,Puvvada Phaneemdra,Ok,4.0,1,1,2022,1,0,Ok
1177,raman suri,All in one,5.0,26,12,2021,1,0,All in one
1178,Amazon Customer,Terrific purchase,4.0,16,3,2022,1,0,Good phone
1179,Yashpal Gangwar,Battery life is good,4.0,24,2,2022,1,0,Good phone
1180,nihar samal,Not good,3.0,8,11,2021,1,0,Camera qulity is very bad
1181,Tausif sheikh,Bad camera,1.0,30,1,2022,1,0,Poor quality mobile phone
1182,Anand priyadarshi,Nice,4.0,17,11,2021,1,0,Changing time is too much
1183,Happy customer,Meets expectations,4.0,8,3,2022,1,0,Nice phoneMust buy!
1184,Sake,Good mobile at this price,5.0,3,2,2022,1,0,Good mobile at low budget
1185,Nasibur sk,Realme narzo 50a,5.0,30,12,2021,1,0,Very good quality
1186,Harshad Patel,Find good quality,4.0,25,1,2022,1,0,Find good quality
1187,ravindra kumar,Good camera quality,4.0,14,2,2022,1,0,Very good phone around 12500
