,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
605,Aman Bhandekar,"Excellent Display, Camera and Speaker!",4.0,28,8,2021,1,0,"I received the phone 2 days after ordering. The package was in good condition.I have been using this phone for now 3 days. My experience till now is like -Camera - Go for it, excellent camera, 50MP main sensor is just wonderful. Videography is also superb. Thanks to colored oxygen os now we get oppo camera app and it has better features. Front camera is also good. Not that excellent but good!Display - You will love this display. Smooth and sharp, amoled display. 90hz just feel amazing. Colors are beautiful.Speakers - The main highlighting thing of this phone. Stereo speakers. Just amazing. The loudness is out of this world. Even at full volume the sound doesn't get distorted.Battery - 4500 mAh battery can get you run your phone from morning to night very easily. It is ok because they give you 65W charger and that is crazy fast. Just 30 min gone and your phone is fully charged.Fingerprint and FACE unlock - Fingerprint is OK. 9/10 times it recognises and is fast. Face unlock is blazing fast. You just look to camera and it gets unlock in mili seconds.Design - Looks premium in hand. It feels you are holding a 30k phone. Alert slider is there. I got the blue haze color which is really awesome. Overall excellent looking phone.Network - I am using Airtel sim and I got really good speed. Like about 1mbps to 2mbps downloading speed. 4G+ is not available in my area.Get this phone If you are planning to buy a 30k phone. You won't be disappointed. Don't go for that color os merging thing. It doesn't affect the oneplus experience. And if you are first time oneplus user you won't even notice that."
606,milan prajapati,Fantastic phone by OnePlus! Excellent,4.0,1,1,2022,1,0,"This is my first OnePlus phone. This is one day impression. What I like isDisplay: 5* best in 30kRear camera: 4* not a problem with rear camera it has everything what I need. Crystal clear,Selfie camera is okey okey, something like midrange oppo phonePerformance: 5 starWhat I miss , is sound quality in blootooth device very everage quality. OnePlus has to correct this by ota update even my redmi note 7 pro has good sound output."
607,Umair,Experience>specs,5.0,30,7,2021,1,0,"So there are better chipset mobile available in same price bracket, the value this phone creates is exceptional. The optimisation with Oxygen os is flawless buttery smooth, then the size is perfect coz I like to browse with one hand and it was perfect coz the width has been given due consideration.Now battery back up is a bit weak for heavy user but I charge for 15 mins and it's good to go.I was using latest iPhone max model couple of months back but that was too wide and I feel this phone's smoothness can be comparable to iOS, iOS winning just by minute differenceCamera is good but not great please don't compare with iPhones picture, but it is generally good, night mode is excellent.If you love android devices you cant go wrong with this phone, But if you are gamer I would suggest there are other option, this is like an overall package for a wider audience."
608,CHANDRU,Confused state of mind - now cleared with nordy,5.0,7,11,2021,1,0,"I m an mid range user recently bought this Nord in a little confused state after reading so many reviews finding that cons are more than pros , but I neglected everything and weighted upon myslef whether this Nord will work out for an normal user or not and finally bought this ..Note: I'm not an gamerMy geniue review after one week of usage1. Design -handy and slim, ll gives u a look of 50k mobile, sure it ll attract both u and others2.user interface - Simple and neat as I'm new to oxygen got admired . Some says it's colour os combined . But for an new user it won't be matter at all3. Camera & videos- Admiring... u ll be satisfied for ur money with this alone4.  Battery - Low capacity need to charge twice a day but withstand till night from day charging for normal call , browsing watsapp and facebook5. Fast charge - U ll get surprised definitely, 10 mins is sufficient for getting 50% so no.4 now won't be a matter at all for u ...Over all for mid ranger who are under 20k who want to get upgraded can go for this Nordy sure ll make u get premium look... Since I'm not a gamer I can't comment on that part ...Others  like low refresh rate of 90k , this colour & oxygen os merging , low battery capacity, no HDR+ in Netflix which were told as a cons - Hey guys these and all not even a matter for us don't mind about these things at all ....Regarding blast issue don't worry because each and every brand has its own blast ...."
609,Debadutta Das,Stereo speakers,4.0,30,7,2021,1,1,Overall the phone has a premier Look.battery charges really fast..However i find my speakers producing a zzzz noise  when the volume exeeds halfway.Its like something is blocking the sound and its not clean.Tried cleaning and restarting but its the same.I am not sure if its the issue with everyone or only me.However if the volume is lower than half which is also pretty Loud then i dont fine the speaker problem.
610,BOBY PATHAK,Good or Decent,3.0,21,8,2021,1,1,Phone is good in package but now motorola edge 20 announced and game changedThis Nord 2 need battery Improvement and midiatech chipset is also not goodAll at the end Nord 2 is Decent smartphone
611,Amazon Customer,Overall Good not Excellent!!! OnePlus could have made better !! !!!,4.0,18,8,2021,1,0,Purchased the phone on 1st sale. Writing this review after using the phone for 15days.1) Performance 10/10. No lag issues. I am not a gamer.2) Main camera 9/10.3) All other camera 6/10. They are average. Selfie lover should ignore this phone completely. They will get better device at this price range.4) Charging 10/10. Nailed it !!!5) User Interface 10/10. As it is my first onePlus phone so I am not aware what impact it had created after merging with colour OS. It is clean and I have not faced any problem.6) Dual speaker with amazing sound. 10/107) Headphone jack Missing. You are going to miss a lot if you are not used to it.Wish oneplus increases security updates from 3 to 4 years minimum like Samsung has done for its mid range devices and register this device under google Android enterprise program.
612,MD I.,Handset Designing Defect,4.0,14,9,2021,1,0,"Functionality wise and operationally the phone is good but it has a flaw in it's handset designing. The power button is just opposite to the volume button. While operating phone with one hand and trying to lock the screen using power button,you would accidentally push the volume less button together. It'll lead to capture a screenshot unwillingly. The volume button should have been put slightly towards top to avoid this."
613,Shriram,It's one of the best phone in the segment!!,5.0,19,8,2021,1,0,"This phone is the best in this segment. Firstly, to clarify against others reviews. My phone doesn't heatup, I don't face any lag issues, battery doesn't seem to drain and everything seems to be fine. if you guys are facing any of the above problems, probably you have received a defective product.1.Camera is good. Rear camera could have been better. Front camera is awesome.2. Display is really good. I don't personally see difference between 90Hz & 120Hz display.3. The phone doesn't heat. It gives out nominal heat any phone would radiate.4. Gaming seems to be smooth and you can play for one hour long and feel lil heat on phone.5. Battery seems to be great. I haven't faced any battery drain issues till now.6. Face unlock is pretty fast compared to other competitors.7. Dual speakers is loud but lacks the crispness in audio.Few things which could have been better:1. Rear Camera Software updates needed.2. UI seems to be a problem and few bugs are there. Can be updated in the future.3. Fingerprint sensor sometimes experience a lag. Updates could solve the problem."
614,Ak,Good phone with few Pros but many cons.,3.0,19,10,2021,1,1,"Pros: It looks good, camera quality is also good.Cons: It heats on normal usage.Battery life is also on lower side.Display refresh rate is just 90 hz (in this range almost all mobile comes with 120 hz)."
615,Jani Bhargav Kishorbhai,Lacking problem,2.0,31,8,2021,1,0,please don't go with Youtuber video reviews because..before some days i buy nord2 because every Youtuber says this is valuable but don't say this device with lacking problem..you are use your 5 to 10 app and suddenly you lock your device then some time after you are reopen and try to use your nord2 that time device slower ..then you are removed your all app to background then its working normally.that's problem i have face so i return my device
616,Chandu,"Starting mobile didn't turned on,Missing cable, touch screen not responding properly.",3.0,1,2,2022,1,0,"It took 2 days time for getting on the phone which didn't respond properly, received only adaptor and anyhow tried to manage with the other charges available with us in the home. And after the mobile got on. The charging was going down quickly without using any apps & the touch screen also not responding properly sometimes.Also didn't had a earphones jack to the, expected alot and purchased the One Plus mobile but got utterly disappointed with this.And to raise a complaint also matter didn't got sufficient in 1 column to explain the multiple issues so raised multiple queries.Don't know how and where it will take to the extent.Especially purchased this phone based on charge expectation only but in that 1st step only went wrong.I request the team to refund or replacement with a new device.Thanking you,"
617,Binay kumar shaw,All-rounder phone from OP,4.0,4,9,2021,1,0,"PROS--1. Screen Quality is very good and bright enough for usage.2. Finger print sensor is blazing fast and accurate.3. No bloatware smooth Software experience.4. Charging is very fast 25-30 minutes and completely charged.5. UI is very fast and responsive like APP loading RAM management is very good.6. Speakers are very loud and you will feel that stereo speakers.7. Back camera performance is very good.CONS--1. Battery drain is bit faster, drains about 5% in whole night when in standby with bedtime on.2. Front camera is average at this price point.3. Super battery saving mode should be included.VERDICT--Overall a good phone considering the price point and the devices available in the market at this price segment by other brands with Bloatware's in the UI."
618,harsh kumar,Perfoance is good but camera is bad,3.0,11,9,2021,1,2,"As seeing the news of explosion 3rd time, I think it's the wrong choice I made it this time to bought this mobile. As it is my first one plus mobile and getting this type of news make me feel like why I bought thus. Is there any to return this mobile and get back my money."
619,Hemant saini,Superb,4.0,28,7,2021,1,4,"Awesome phone, superfast"
620,Ramkrishna,Battery and features are not but not upmost,3.0,31,7,2021,1,1,Though phone quality is good but I am not impressed with overall quality of Camera and other features.Same quality we get half price from other brands.Not received the color which I selected without any offer.
621,Ashutosh T,A perfect upgrade,5.0,1,10,2021,1,0,"The phone indeed feels very premium. The matte glass back is great. The display is crisp and has punchy colors. The Oxygen OS is smooth and clutter free. The cameras are a highlight point, low light performance is also great. The processor is butter smooth, very powerful. The battery life is good and has got insane charging speed, charges in less than 25 mins. Also no heating issue experienced. Can definitely go with this. Really loved the phone."
622,Ananthu,Best All-rounder,4.0,30,10,2021,1,0,"Have been using the phone from the last 20 days. The in hand feel is great and feels premium. Camera and sound is the area where the phone stands out. Images comes out to be a bit sharpened at times. This might be due to the image processing. Although 4 out of 5 times the images turns out to be great. Video output is exceptional.What feels like a bummer is the portrait mode and selfie camera. Another main Pro is the speaker. Trust me you won't have to turn it up more than 75 percent most of the times. Haptic feedback is good and doesn't feel cheap.Performance wise haven't come across any lags or hanging.As most of the reviews point out , I haven't had any issue with the battery backup. Most of the time it gives an SOT of 7 to 8 hrs in 90hz. Also the phone doesn't heat much as the other reviews suggest.The only con I noticed is with the software.Phone just shutdown randomly 2 times during this period of 20 days.So in short, if you are looking for a premium phone under 30k then this is the one to get."
623,Amazon Customer,"Battery, Notification Panel functionality, Battery and finger print scanner",2.0,6,8,2021,1,0,"After waiting and thinking a couple of year finaly I purchased my 1st OnePlus smartphone after knowing that the experience of OnePlus is smooth like butter and bloatfree.But I things were not so easy.1. I love replying any messages on social media or whatsapp by just going in Notification panel.But here in Nord 2 it's a nightmere for me.Replying to messages notification panel was pathetic.Multiple keywords never worked so far (p, q and caps keywords).2. Finger print:-Below average. Multiple times not working.3. Battery Backup:- Not good.Battery drains so so fast.Overall not happy.Mainly bcz of floating widow didn't worked and finger print scanner.Submitted complaint on OnePlus community and OnePlus support. Haven't received any solution.Amazon done a lot drama in replacement/return. And got nothing.Pathetic service from Amazon (in this project) and OnePlus.Cannot trust these 2 organizations now."
624,Jeevanandham Shanmugam,Great value for money!!,5.0,12,10,2021,1,0,I bought this for my sister and she really loves it. She is using it for few days now. She is extremely happy with the product. From appearance to performance everything is great. Looks very premium and stylish. Go for it if you are looking for a phone under 30k with 5G and performance.
625,Anoop C,Amazing Value for money,5.0,8,10,2021,1,0,"Best camera for this price.. I'm not a hardcore gamer, so can't comment on the gaming aspects.. for normal use and content consumption like Netflix and Amazon Prime it's a great phone.. it's super fast.. 65w charger is next level, will charge phone from 0 to 100% in 33 minutes.. with 7 hour screen on time I have about 25% battery remaining by EOD.. even though some color os has creeper in still it's clean.. no ads.. overall best phone for 30k.."
626,Arijit Patra,The camera is not at all up to the mark as its claims!,2.0,29,7,2021,1,3,The camera is not at all up to the mark as its claims!
627,Sanchi B.,Camera !,4.0,8,11,2021,1,0,"Delivery was on time and very fast, got it 3 days after ordering.got the phone three days agothe old to new phone app transfer was smooth so didn't need to install all applications again.I was expecting a good camera but not really satisfied with it , even though it has 50 MP main with the other 2 rear ones. front camera filters the backside a little bit too.And the images taken in dark comes out dark as well.I just focused on the RAM and storage space. It lacks details in the photos and somehow it filters the photo for normal cam , like how oppo phones does.I want Raw images taken , haven't tried the RAW filter cam yet though.also, i did not check for audio jack before hand , but nord 2 does not have audio jack so make sure to notice that.I t is said that for this price it is really good in terms of storage and camera is average. even my old vivo phone of merely 10k gives better pictures in terms of details is concerned, so that is an ick for me."
628,Sudhanshu,"Don't buy this shit, now it is just a Chinese low quality cellphone",1.0,27,8,2021,1,0,"1. Battery is worse , you cannot keep on carrying a charger along with you if you are going outdoor for full-day, even at standby mode also battery keeps on draining, pathetic battery life.2. I odont know about other one plus phone as this is my first one, so I will say a proper 10000rs cellphone has a better front camera as compared to this one. Rear camera with 50mp is of low quality, you cannot get details of any pic if you zoom it after capturing. 2mp ultrawide camera is useless , low quality images.Worst thing is it's battery won't last for even half day, it's good that it has fast charger BUT who carries charger with them all day, atleast One Plus could have increased the battery capacity.One last thing, please STOP collaborating with OPPO to manufacture cellphones or else you will end up like Nokia in next two three years.All in all, this is the worst cellphone ever manufactured by One Plus. Even the side casing is of cheap quality plastic."
629,Suresh kumar,Mere ko is mobile ke jagah par dusra mobile Diya Gaya,1.0,20,1,2022,1,0,श्रीमान मेरे को वनप्लस नोटों की जगह पर ओप्पो कंपनी का मोबाइल मिला है मैं क्या रेटिंग दूंगा आपको क्योंकि आपने तो मेरा भरोसा था मैं भी तोड़ दिया अभी इसकी गलती कहां हुई है यह तो मेरे को पता नहीं लेकिन मेरी ओपो कंपनी का मोबाइल मिला है आप मुझसे रेटिंग मांग रहे हो जब मुझे मेरा सही प्रोडक्ट मिल जाएगा आप की तरफ से जब भी तुम्हें सही रेटिंग कर पाऊंगा
630,Nikhil prasad,A perfect phone for any type of users.,5.0,3,8,2021,1,0,This is a perfect phone who wants a premium phone under 40K what else you need.I am using this phone from more than 50 hours not a single issue glitch faced. Regarding front cameras an update came early morning and that fixed a lot of issue still some issue with front facing.Cons why to buy:1. Camera is plus point2. Oxygen os is buttery smooth and the haptics my god just wow.3. Battery almost goes 6+ hours and charge only in 30 min lightning fast⚡4. Display is also too good and speakers are just wowwwww what a sound it provides btw earphone jack not there but you can use type c to 3.5 mm jack and it also provides a loud and bass boosted music5. And Looks are ♥️6. Wifi speed gives awesome and 4+ in my area from sim 17. I played pubg and asphalt 9 with max settings no heating issue no lags.Cons:1. Sim2 network is not good don't know the issue2.missed 3.5 mm jack not a big issue
631,Souvik,Best camera and great software experience,5.0,30,7,2021,1,1,Pros**Top notch quality phone by 1+ **Hardware and software experience is unavailable . normal using on 90Hz refresh rate I got 9h 21min screen on time.ConsMinor heating issue on heavy using means heavy heavy using otherwise no problem at all
632,Ramrajsinh,Flagship killer,4.0,30,7,2021,1,0,"First oneplus device for me. I was very eager to buy the oneplus phone and experience of the oxygen OS. I was realme 2 pro user and believe me it's huge upgrade in every aspects for me.1) No leg in daily usage. Display is very smooth. If you are thinking the 120hz display is better then 90hz, it's not. One can hardly notice the difference. So 90 hz would be not be a problem. Also it's 600 nits display, but it's very very bright enough.2) In every online platform I show the pictures of the phone and thought the bottom chin is big phone but when the phone in hand it's not like that big. It's acceptable. The bezels are also very small.3) The charging speed is very fast. It charges 0-100% in just 33-35 min. Phone can easily survive in whole day in rough usage. So battery backup would not be an issue.Edited: After using phone a week, I can say that the battery backup is not up to the mark. Based on 4500mah tag it should give  more then 1 day. But mostly I need to charge the phone twice a day. Very disappointed. Aslo some apps are getting crashed ocassionaly.4) The fingerprint scanner is working very well5) It not fills that heavy in hand, the thickness is also acceptable.6) One major experience is haptics in the phone. While typing and in any touch areas the experience is at next level like a flagship phone7) I have not tested the camera thoroughly but for now the camera seems pretty promising. I will update on this once take more photo samples.8) It's stereo speakers and it's very loud. Not distortion at max volume. Not like flagship leval phone but it's loud enough.Till date in hands on this phone it's very very good. I will highly recommend if you want to experience a clean oxygen OS. Instead of buying oneplus 9r/9, I would recommend to buy this one.Hope this will be helpful to choose wisely."
633,Siddarth,Premium phone with awesome camera,4.0,30,7,2021,1,0,"Phone looks and feels premium,Camera quality is amazing...Best phone for regular use,warp charging is game changer surprised to see phone getting charged with in 30 mins.... Don't know long term implications on battery due to this...But phone get stuck or goes unresponsive while playing games intermittently..Overall its a value for money phone....."
634,Human,Not as expected,3.0,31,7,2021,1,1,"Not found better than realme 7 that was exchanged, except for the  loudness not great quality. Screen not smooth-- for finger surfing. Takes time to load apps. Charging also not exactly as claimed. Even screen touch misses, once in a while. Stopped playing youtube video even when autoplay is on. Auto answered call without ring or vibrate. Hangs. Overlapping text when font/display size increased. Great looks though."
635,suman,Battery drains too fast,2.0,24,10,2021,1,0,"Mobile looks awesome and build quality is great. Fast charging and good camera.But the fingerprint reader is not upto the mark, it doesn't read my fingerprint properly sometimes.Battery drains too fast. Even if u keep it idle, battery drains automatically. I am not a gamer or don't use camera too much, still it's getting discharged on it's own.Also there is some heating issue. When you video call for more than 30mins, phone gets bit warm."
636,PRAVEEN,Over all good phone,4.0,29,7,2021,1,0,"I like nord 2, my first impressionFirst thanks to Amazon very fast delivery.1.Good looking phone2.OS good3.camera good4.sound good5.fast charging6.display finger print good1.display not super2. little bit heat issue3.i don't feel of 90hz refresh ratephone is good when we give to much expectations that's little bit disappoint...More 5g band support for long term use"
637,Tarun Kasera,"Apps throwing out , sound, fb - insta video stuck not performing well..worst phone don't buy it",1.0,5,9,2021,1,0,"Overall experience is very bad I am using it around a month and finally today I have to sell it by 25k only. Irritating me due performanc... Every time I have checked fb insta and other apps it's showing blank when we see reels video's.When we share any image it shows Bluetooth app 5 icons , fb 4 icons and other apps too multiple time ...Eeeeee too much irritating. And in this 30k price we are not expecting this worst phone from OnePlus.I have purchased 3 phone and every phone having same problems. When we use any app it suddenly stop and again we need open...it feels like oppo ,mi phone not expecting like OnePlus.When we try calling sudden hang and during using many times goes hang mode again need clear and start from scratch.Don't buy it's just wasting our money in this price we many nice option but I was go with OnePlus brand but it's totally worst....😭😬😬😬😬😬😬😬😬"
638,Anil,"Heating issue, bugs and battery drains faster",3.0,11,8,2021,1,1,"Major issues:Phone heats up even during normal usage. Ex- 5 mins of what's app call phone temperature increased and you can feal the heat even on back cover.Battery backup is not good. Maximus you will get 6 hrs of backup with normal use.Oxygen has lot bugs, may be because of the merger of code base, those needs to be fixed.Overall not satisfied with the product."
639,Dilip Mayur,Nord 2 truly a value for money smartphone,5.0,4,10,2021,1,0,"It's been two days I amhave been I am using the phone, upgraded from Huawei P20lite and trust me loving the Nord2 every minute..I am normal user and feel this is perfect.. display is smooth @90Hz.. you can personalize notification and other settings.. camera quality is good..."
640,Sujay sarkar,Personal Review,4.0,27,10,2021,1,1,Got Nord 2 days ago after 2 days of uasage here is my review the phone is good in all stuff except if you don't open pro gaming mode and play games phone gets heated and battery drainage but it gets charged fast in 25-20min so not a problem...overall performance of phone is very good I have no complaint cos luckily I didn't get defective product. And I am not a hardcore phone user always so this phone fits for me.
641,gaurav tyagi,Beast in all categories!!!,4.0,30,7,2021,1,0,"Beast in all categories leaving other rivals far behind.Don't be confused on YT reviews on under 30K phones (Poco F3, Iqoo7, Mi11x, realme 7 max)All devices have similar display (Nord 2 is the compact and bright one)Camara is the best in the catsgaries (iqoo7 delivers similar experience)Performance on 1200 Demensitiy is well optmized (iqoo7 and 11x will deliver slitly better performance)Look -- ( best in the segment)Future ready -- it comes with maximum 5G band so it's good if you're planning to invest 30k for 3-4 years.(rest all gives 1-2 bands, only real me will give 7 bands)Overall a good phone ticks all catageries.4 ratings because of ColourOS merger, 1+ you will have to think on OS merger (still best UI)"
642,AʀᴊunSʀɛɛ,Fully Satisfied with the Phone,5.0,1,9,2021,1,0,"It is premium quality product from OnePlus unlike the other competitors in the same price range and I am fully satisfied with the performance and experience.Pros : Smooth UI and UX, Build Quality, Performance, Camera, Display, Battery Charging SpeedCons : 3.5 mm (but bluetooth 5.2 connectivity and quality is awesome), sometimes hearts (not much), storage is only 128 for 30kWriting review from my Nord 2 5g 8/128 GB ⚡⚡"
643,Saurabh Adlakha,Heating issue battery drain very fast don't buy,1.0,7,11,2021,1,0,"Really disappointed with phone as the price is extremely high 30k but quality wise it is very bad..Phones heat up like hell, battery drain in 4 hrs ... I bought this phone because of its market name but extremely sad as I lost my 30k with this cheap phone...I was really happy with my last phone Real me 3 pro but not from this one..I suggest don't buy this phones go for real me brand they are quit good as per the quality and camera..."
644,Amazon Customer,First time use oxygen os it is awesome.,4.0,6,8,2021,1,1,Every thing is superb.1 Camera 📷 excellent2 battery 🔋 good life for day to day users.3 battery charger is superb.4 display is superb. It is something different.5 process is awesome.I have used all OS but first time use oxygen OS. It is something special.Before it was used iphone 11.
645,Chaitanya Goswami,Performance of mobile is beyond expectations!. It is awesome,5.0,11,8,2021,1,0,"Phone is awesome, performance in every aspect, and mainly it's ui and ux.. oxygen os is really far better than any rom is used till now.. except stock android.. also the AI performance of phone is really great thanks to it's dedicated AI cores. In meditek dimensity 1200 ai SoC... In terms of AI computation this mobile can easily beat even a full sized CISC CPU.Overall the performance of phone is excellent.Just a only thing that I'm concerned of is that 2 units of this model has been reported to get exploded. So It is really a Matter of concern for me also. Hope so nothing bad happens.. and if any manufacturing defects in this model. So OnePlus should thoroughly analyze and if problem is serious they should get all sold unit back with full refund."
646,Abishek,Must buy 🔥,5.0,25,8,2021,1,0,"The Nord 2 is powered by a MediaTek Dimensity 1200AI processor and is available in 6GB, 8GB and 12GB RAM options. OnePlus offers 128GB and 256GB storage options but these aren't expandable further Just like other OnePlus smartphones, the Nord 2 also gets OxygenOS and it is running on top of Android 11. You also get two years of software updates and three years of security updates. The Nord 2 is a good performer and can handle heavy tasks and apps without any issues. The 4500mAh battery can go for a day and a half without any issues. Charging is super quick and the phone can get topped up from a drained state in just 32 minutes.  Camera performance of the Nord 2 is good for the price. Daylight photos are good but shots from the ultra-wide angle camera aren't great. The Nord 2 manages close-ups and portrait shots very well. Low light camera performance was also good and with Nightscape mode, the phone can click better shots in lowlight. Overall, the OnePlus Nord 2 is a good pick for someone on a budget."
647,Siddharth Nakashe,Great and Nice Phone,4.0,22,9,2021,1,0,Phone is really good but seems to be bit over budget compared to the other phones in the market. Camera is good but not so impressive as well. Battery life is somewhat okay and same goes with the other features and hardware parts compared with. Good product but not great though.
648,Rahul Prabhakaran,A Perfect Smart Phone with Excellent camera Performance,4.0,4,9,2021,1,1,A perfect phone in all category like performance then 5G with lots of bands support the latest 1200 processor and an excellent camera with 50 MP then it comea with Oxygen OS and Nord 2 is having a Super fast charger along with its box. This phone meets my expectations & value for money phone from One plus.
649,suhil koul,Best overall experience at this budget,5.0,9,9,2021,1,0,"Honestly, I love this phone, it doesn't have the best battery life or performance or anything in particular but what it has is a good experience especially when you are just getting into 30k phone segment,The phone feels decently premium, UI is still better than all its competitors ( MiUi etc), battery backup is decent but it literally chargers in 30mins.( My friend has that poco which is 67 watts and still takes like 50mins to charge) and trust me this is really worth it, speakers are really good, front camera is avg to be honest but main back sensor is actually really good, This is the best phone you can buy if overall experience is what matters to you, if you neither want beastly performance is game or excellent camera just a really well rounded smartphone. Which was true in my case. And trust me its ample fast and has still decent cameras not flagship level but decent."
650,Amazon Customer  will blackberry priv work on Indian bandwidth,Not like it used to be before disappointed,2.0,13,11,2021,1,1,I was a fan of oneplus have been using it since couple of years this time oneplus nord 2 no doubt is a good mobile phone but battery gets drained faster as it's capacity is less screen is not at all bright enough auto brightness makes it dull not clearly visible speakers are excellent allover its just an average phone oneplus has lost its touch that was there
651,Aniket Dave,Good phone but it can blast,1.0,11,11,2021,1,1,I liked the overall product.. fast charging is awesome and camera is also good except wide angle one... The only concern is phones exploding ( as per news) that needs to be resolved by one plus urgently .. atleast release a audit report so that we know what all things to take care of
652,Tushar korde,Camera and battery life not so great,2.0,21,11,2021,1,0,Bought one plus nord 2 instead of nord CE because of camera review was good.... But to my disappointment camera quality is not so great...Camera clicks brighter pictures... Night photos quality is goodMajor issues with battery draining faster while using internet also heats up little while chargingCharging is faster which cope up tiny bit of faster battery draining problemOne plus team needs to work on battery draining issue
653,SHABBIR MOHAMMED,Worst Product by One+,1.0,3,8,2021,1,0,"I did not expect from One+ in the 30K range.I received my handset on 30 July, before that I was very excited about my phone. But after using this handset for two days totally disappointed with the One+ plus orde 2 and feel like cheated.Proc:-1) Only Brand Value or look-wise.2) Charging Speed.Cons.1) Battery drain very fast. Charge two times in a day for normal use like, Viewing videos on youtube, Make videos and clicking images, and playing games.2) Display is not that good, Even 15K phones give a better display.3) Heating issue, even on using camera app or normal use.4) No FM radio.5) No inbuilt music player.6) Google Auto call recorder (inform calling person, then there is no use of call recording)7) Oxygon OS merges with OPPO, Lots of Bugs.Verdict:- Don’t buy One+ Nord 2, please select another phone."
654,Urvil Patel,Justified in this price segment(25000-30000),4.0,3,11,2021,1,0,"I'm writing this review after using this phone(Oneplus Nord 2) for one month.Camera: Decent(4 stars)Refreshing rate: Good (4 stars)Battery Life: If you are turning your hotspot and playing games for a longer time then you have to charge the phone 2 times a day. But, the charging speed is too good and it'll take a maximum of 40-45 mins to get 100% charged (3.5 for Battery life and 4.5 for charging speed)Gaming experience: Decent (4 stars)Heating: Didn't experience it yet. You'll feel slightly warm if you use the phone for >2 hrs continuously.Fingerprint / Face Recognition lock: swift(5 stars)The best option for regular use."
655,Sayan,"Ultimate All-rounder, True Flagship killer 🔥",5.0,31,7,2021,1,1,"The media could not be loaded.
                




   Main camera is just superb. Never saw such low light photos taken with any smartphone 👌Video is super stable thank to the OIS.The phone is buttery smooth, you can run any game.Battery life is good, charging is just great..A happy user 😊"
656,NIRANJAN BIRADAR,HONEST REVIEW AFTER 35 DAYS,4.0,22,9,2021,1,0,"Firstly I had vivo Y91 before this which was quite avg phone with minimal features.So, this is my first OnePlus phone.Pros1) Runs smooth AF at 90 fps.2) Fast charging (25-30 minutes) and good back up too.3) Comfy in hand4) Good gaming experience but not the bestCons1) Overheating issue is unbelievable. If u play PUBG at ULTRA HD graphics the temp reaches 44°. But HDR is good (yet heating issues exist but not as it happens at ULTRA HD)2) Camera isnt any good. You get 10× zoom but as you zoom into 10× the picture becomes like it's in graphic mode or something or Maybe I don't know the how to rectify it. (Someone help me if u guys know about it)Overall not 'the best phone'. Kindly if u are hardcore gamer consider OnePlus 9 series. And paying 30k and this is the Camera OnePlus offers really disappointed.Also, if your looking for a good phone and not brand name (specially gamers) consider other phones which offer better experience with best prices.If you are really wanting to buy OnePlus wait for OnePlus 9RT it can be better at low price.3.5/5 overall."
657,Tyrmei,Overall a very good phone.,5.0,9,9,2021,1,0,"I've been using this phone for more then 1 month now. And here are some of the things I like about the phone and dislike...Good:-1. I really like the display. The blacks are really black. And also even in outdoors the screen is pretty visible.2. The processor is really good. If you're looking for a gaming device with good looks I would highly recommend this phone.3.  The design is really good and feels premium without the case...Bad:-1.The camera is not as good as I expected it... The colors and the software reminded me of realme which I didn't like at all. If you're really looking for a phone for taking amazing photos Everytime you click, it's better to go for a Google pixel 5A.2. No headphone jack... It may not seem much but this small feature always comes in handy.and I always end up"
658,RAKESH KUMAR,I will advise all the people working under me 4000 VLE to advise not to buy this phone.,1.0,29,8,2021,1,0,"This is what I would say to all the fans of One Plus, never give any opinion from all your acquaintances to buy this phone.  because i was just going to get aaple's phone then some of my friends said that one plus mobile phone is same as aaple's phone so man took this phone but after taking this phone i am so upset that i have to get it all the time  It has to be taken with the charger.  And all the time there is a fear that if I use more then the battery of the phone may not run out, its battery lasts only 4 hours.  That's why my opinion to everyone is that never buy the phone of this company nor give advice to anyone to buy it.  I am the District Manager of Siddharthnagar district under a Government of India company working under the Digital India Project of the Government of India. Now I will also file a case of cheating against this company."
659,Kousik c.,Excellent Mobile,5.0,17,8,2021,1,0,After a lot amount of research I thought to buy the Nord 2 and I am fully satisfied with it. Best phone under 30k. In this segment we see only gaming phones but this one is a all rounder.Camera - 9/10 front camera is good not excellent rear camera is mind blowing( also night mode)🤯Battery - 9/10 The battery gives nearly 7 hrs of SOT which is more enough for any normal user heavy users will get to charge 2 times a dayCharging- 10/10 very quick chargingSound quality and cellular reception10/10 excellent sound quality and good fingerprint reader and microphone no issuesI didn't experience any heating issue it gets warm while charging but that's usual so no worriesIf u are person who game for 2 to 3hrs a day and take photos regularly and requires a good software experience go for it no second thoughts.
660,Life,phone is not a one plus product .,3.0,18,10,2021,1,0,I have been using one plus 3 t for more than 4 n half year . thought would change it coz the display was getting damaged  from down so had to go 4 new .so saw the review n my budget .But this phone gets stuck every now n then it isnt the trademark product of one plus really bad experience
661,Khushali baivshi,Dint like the camera much need more clarity,3.0,3,8,2021,1,5,Okok
