,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
1267,Shahrukh,Looking wise and branding wise cool but lital expensive acourdind to market,3.0,28,12,2021,1,0,Looking wise and branding wise cool but lital expensive
1268,pramod h.,I need this product details my mobile is missing,3.0,25,12,2021,1,0,I need this product details and ime number my mobile is missing
1269,Lalit verma,Poor product,1.0,3,2,2022,1,0,1 month main hi problem aa gaye
1270,Vanmali.Ramakrishnasarma,Super,4.0,3,12,2021,1,0,Very good
1271,narendra  kumar,बेहतरीन डिलीवरी टाइमिंग,5.0,20,11,2021,1,0,Very nice
1272,Rupesh Rai,Excellent,4.0,5,12,2021,1,0,Very good
1273,Chandu Halembar,Overall Good like the product,5.0,15,11,2021,1,0,Camera Front & Back is not that great.
1274,Divya Naik,Useless.wasy,1.0,6,1,2022,1,0,Battery backup is poor. Horrible product from samsung.
1275,SHUBHAM MISHRA,Awesome 💯,5.0,23,11,2021,1,0,"The media could not be loaded.
                



 Better experience"
1276,Mayank,Best phone in budget,5.0,1,12,2021,1,0,Camera quality averageBattery goodFingerprint good
1277,Satyam Kumar,A phone having all the required features.,4.0,29,11,2021,1,0,Anyone can buy it. I found it having all the pros and no cons.
1278,Sagar wadhawana,Camera not working my mobile,1.0,8,10,2021,1,0,Camera performance is very bad
1279,Afrin,not good wrst,3.0,29,10,2021,1,0,not good
1280,Mudassir Ahmed,Absolutely wonderful phone under 20k.,5.0,11,2,2022,1,0,There's nothing to dislike about this marvelous phone
1281,Sanjeeb Raha,All awesome 👌 👏 Samsung is best,5.0,15,2,2022,1,0,All superb functioning
1282,Vini,Photo quality is not good and also sound quality is worst,2.0,14,10,2021,1,0,Photo quality is not good & phone getting over heated while speaking
1283,Ojoswal Saha,Good product,5.0,9,12,2021,1,0,"All good but camera is kind of like, giving over glow"
1284,Durgaganesh. K.,Super 5g Smart phone,5.0,14,12,2021,1,0,Brand is Brand Samsung 5g mobile is very fast working
1285,v.kumaraswamy,It is a good phone not the best....!,5.0,19,2,2022,1,0,I like 120Hz refresh rate and I didn't like much on camera 😕
1286,Sarvesh shukla,Best battery backup,5.0,5,2,2022,1,0,Mobile is good for rough uses
1287,Wahid,"Need more battery life, cause its 5g and drains more battery life.",3.0,28,10,2021,1,0,Can't find backcover in best price till yet.
1288,Amazon Customer,Weight is too much,3.0,31,12,2021,1,0,Weight is too much & camera quality is so so
1289,Kamaluddin,Product is nice,3.0,18,11,2021,1,0,The media could not be loaded.
1290,Kavita,"Hearing sound is quite low,moreover warranti is not available on amazon",1.0,17,2,2022,1,0,"Hearing sound is quite low,no warranty available on Amazon.."
1291,Reddy,sound problem,1.0,7,11,2021,1,0,"product unsatisfied,  sound defects,"
1292,Ram,good one,5.0,3,3,2022,1,0,good one in this budget from samsung
1293,Arun,Phone is totally blank/not opening.,1.0,20,9,2021,1,0,I want to make a complaint to change my product or returm the money
1294,Soumitra Tiwari,Great Experience!,5.0,7,12,2021,1,0,Samsung good as always specially who prefers quality
1295,Sonu Sahota,Low quality Samsung is bad so bad Quality camera,1.0,24,10,2021,1,0,Camera quality bad battery backup pad fingerprints 👍
1296,alind kumar,Poor camera quality,1.0,17,11,2021,1,0,I want my refund of this phone .my phone sounds is not clear
1297,Jay Prakash,Is range me achcha mobile hai,4.0,7,12,2021,1,0,Camera quality thoda kam hai
1298,Rang lal,Good awarage,3.0,7,3,2022,1,0,Normal
1299,Ramkesh kumar,Low Screen quality,3.0,14,10,2021,1,0,Camera and screen quality of this phone is not good
1300,vipin kumar,Overall very good phone,4.0,28,1,2022,1,0,Only we are facing issues regarding battery backup.
1301,Abhishek Gaikwad,Not bad but not good also,3.0,25,1,2022,1,0,Over all it's good mobile phone; but it's too much Weighty.
1302,Vinod kothiyal,Not recommend,2.0,9,10,2021,1,0,Poor screen quality. Pictures looks terrible without amoled
1303,Sravan,DISPALY IS NOT WORTH,3.0,17,11,2021,1,0,"Overall mobile is okay, only draw back is with the display."
1304,naresh,Worst display at this price range,1.0,17,2,2022,1,0,Utterly disappointed device with display and camera quality
1305,Tulasiram,Easy to handle by everyone,5.0,22,9,2021,1,0,"I like Camera quality, display and smoothness of the mobile"
1306,Venumurali,Nice phone,5.0,30,1,2022,1,0,I liked it. Good one at this price.
1307,Sabyasachi,Never buy from this vendor,1.0,1,11,2021,1,0,Touch stopped working after 3 weeks
1308,Akbar,"Very bad phone,  camera no quality,  over heat😪😔😌",1.0,1,1,2022,1,0,Very bad 👎 product camera quality &  battery performance Very bad
1309,Abhishek chandra,Battery long ling useable,5.0,26,11,2021,1,0,Good looking set ...
1310,Ravi Kane,Worst both camera not even comparable to 16 mp,3.0,11,12,2021,1,0,Battery life is good
1311,Sushil kumar,Almost good for this prize,5.0,9,12,2021,1,0,Camera quality bhut achi h..... Es prize m ekdm shi phone h
1312,Kapil,Improvement required in front camera,5.0,29,11,2021,1,0,Improvement required in front camera.battery backup is good
1313,A.S.Basa,Its ok as per the price. But the charger provided with the mobile is defective.,3.0,27,12,2021,1,0,The charger is defective. Please replace it with a new one.
1314,Dilipdeshmukh,Useful,5.0,22,9,2021,1,0,I like the phone
1315,Praveen,Very much ok with what they described. Worth the money,5.0,13,1,2022,1,0,Very much with what they describe. Worth the money
1316,DIVYESH RAJESH BENDAL,Good,5.0,14,11,2021,1,0,Overall Good
1317,Satheesh K B,Very bad screen quality,1.0,3,11,2021,1,0,Very bad screen quality. Fluttering screen. Do not buy it.
1318,Satnam singh,Nice phone and camra,4.0,15,3,2022,1,0,Nice ph camra quality is good but battery backup is ok ok.
1319,kishan swarup,Best Mobile,5.0,9,1,2022,1,0,Camera quality is very good and voice quality is very good
1320,khyati,Excellent performance,5.0,31,12,2021,1,1,"The media could not be loaded.
                



 Awesome phone"
1321,Animesh De,Display quality is very poor.,2.0,11,11,2021,1,0,"Camar quality is also poor,compared with reami narzo 30 5g"
1322,Amazon Customer,Camera could have better,4.0,28,12,2021,1,0,Back camera is not goodBattery backup is OK.
1323,Amazon Customer,the battery  is draini g very fast. after 10% remaining without using  mobile is switched off.,1.0,18,9,2021,1,0,I am using M31S but is working well. But this is not working well
1324,Krishan nehra,Range,1.0,23,12,2021,1,0,Not good product camera quality very poor speed. Very slow
1325,Pankaj Kumar Dubey,This Phone is good Ram and rom,5.0,5,11,2021,1,0,Good quality sumsung m325g
1326,Hiren savaliya,Good,4.0,9,1,2022,1,0,Good mobile
1327,Yogendra Pandey,No,3.0,23,2,2022,1,0,No comments
1328,Rajkumar,NICE,5.0,17,2,2022,1,0,NICE
1329,AP,Good,3.0,3,1,2022,1,0,Good
1330,Bharat Salvi,Good,5.0,22,9,2021,1,0,Nice
1331,MEHUL DHOLAKIYA,Good,5.0,14,11,2021,1,0,Good
1332,Roushan K.,This is worst mobile ever I seen in this price Rs 14500 (on sale).,1.0,24,10,2021,1,0,"Worst camera, worst display...... ideal for calling only."
1333,Vinod mehta,Idk,3.0,11,1,2022,1,0,When I opened d box the phone already have some scratches
1334,shailesh,Best in Budget Phone.,4.0,15,11,2021,1,0,The Model is little bit thicker then usual phones I used.
1335,Sweta,This is good,5.0,1,12,2021,1,0,This is good phone
1336,Amazon Customer,Good phone,4.0,23,11,2021,1,0,Good phone for day to day usage..
1337,BHASKAR,Battery pack up is really bad,4.0,10,1,2022,1,0,Battery is not up to mark
1338,Arvind Kumar,Battery backup is very poor,1.0,18,10,2021,1,0,Not worthy
1339,Amazon Customer,good mobile in under 20k,5.0,17,2,2022,1,0,I'm satisfied with the Samsung m32 mobile phone.
1340,Kindle Customer,Low quality product,5.0,20,2,2022,1,0,Low quality product not working properly
1341,Rahul kumar,Good phone to use in this price range and battery life is good also,5.0,5,1,2022,1,0,Good phone and battery life is also good
1342,Ganesh,Worest of the worest,1.0,17,11,2021,1,0,Nonsense mobile by Samsung... worest service from Amazon
1343,Sunny Patel,Samsung user,5.0,24,9,2021,1,0,Very good product
1344,Ved,Good,4.0,28,11,2021,1,0,Nice phone
1345,pankaj,It's to good....,5.0,7,2,2022,1,0,Smooth touch and name is enough.
1346,Syed Mohammed Sha,Good,5.0,29,12,2021,1,0,"The media could not be loaded.
                



 Like it much"
1347,Ashok Jambhale,Ashok,4.0,10,12,2021,1,0,Rating as 4 becuase i tried to run AC Remote but its not
1348,Bipin kumar,Phone back body quality is so good giving premium look.,5.0,10,12,2021,1,0,Fingerprint is so quick  and camera quality is also good
1349,Dr Sekhar Sain,Powerpacked Mobile,5.0,25,11,2021,1,0,Very good product
1350,SHUBHAM BANERJEE,Awasome product 👌🏻👌🏻,5.0,9,11,2021,1,0,I like this product 😍😍
1351,prince kumar,Good,4.0,2,1,2022,1,0,Product is  normal  good
1352,Rajeshkanna,Awesome,4.0,24,9,2021,1,0,It's superb phone I seen
1353,Jamsheed,Overall good,5.0,6,1,2022,1,0,I like it
1354,Amazon Customer,"Worst phone,battery problem observed in 10 days",1.0,30,10,2021,1,0,"Worst phone,battery problem observed in 10 days"
1355,Devanand borker,nonsense product,1.0,7,11,2021,1,0,not satisfied with this product signal are good
1356,D S Nagar,Bakar phone,1.0,16,11,2021,1,0,Bakar phone battery bhai nhi chelti or camera bhi bekar
1357,Pankaj Thakur,Camera  is very  poorest,1.0,11,10,2021,1,0,Camera is very low and the screen quality is also dumbo
1358,amit,Not working ...totally not ok .,1.0,8,10,2021,1,0,"The media could not be loaded.
                



 Screen not working"
1359,B Singh,over all it is very good product & meets my expectations.,5.0,7,2,2022,1,0,I have liked the product. It is cost effective.
1360,Manish,"Average phone, stylish look",4.0,28,11,2021,1,0,"Camera superb, batterylife n fingerprint not satisfied."
1361,Amazon Customer,Would have been even more better with 6000 more battery,5.0,11,1,2022,1,0,Would have been even more better with 6000 more battery
1362,BALAMURUGAN J,Original product,5.0,15,12,2021,1,0,Nicely  produced
1363,Yangya datta padhi,Very disappointed by SAMSUNG,1.0,27,1,2022,1,0,Disappointed by samsung
1364,Dipti Ranjan Das,Phone was very heating when you used it on call,1.0,26,2,2022,1,0,One of the worst things was too heated on call
1365,vinit goyal,Not good,1.0,8,11,2021,1,0,Hanging problems and displays problems
1366,DiNeSh KuMaR D.K.,Nice phone and sound quality vary nice,4.0,3,12,2021,1,0,Nice phone and sound quality vary nice
1367,praveen meena,Very nice mobile,5.0,30,11,2021,1,0,"The media could not be loaded.
                



 Very nice"
1368,Indrajeet S.,Smooth working,5.0,16,12,2021,1,0,Very good working but sometimes network issues creates
1369,Chandan,Price is show high but quality is very poor and no return option available so don't buy,1.0,5,12,2021,1,0,15 w charging very poor charging quality in this range
1370,Rajkapoor kumar,Awasome phone,5.0,19,12,2021,1,0,"Mobile is just awesome, Everything  quality is perfect"
1371,Avi,Good,4.0,5,12,2021,1,0,Like good phone
1372,Mohammed Farooq Azam,"Mobile isn't thin, received a phone which has so many scratches on the back panel camera",3.0,15,10,2021,1,0,Camera quality not upto the averageHas plastic body
1373,sona,Nice,5.0,24,2,2022,1,0,Bahut accha mobile hai
1374,Vihaan kumar,Lol charger low quality,2.0,29,10,2021,1,0,"The media could not be loaded.
                



 Why charger low quality"
1375,Aas khan,Good,5.0,18,11,2021,1,0,"The media could not be loaded.
                



 Good job"
1376,jaga,good phone under 17k,5.0,15,11,2021,1,0,overall product is good for daily use
1377,Shivaraj,Charging time taking 2 hours 15 minutes it's too long,4.0,6,11,2021,1,0,Battery charger dis like...and camera was not good 😐
1378,Ricky,Worst Phone,3.0,4,10,2021,1,0,"Selfie Camra, Charger,Charging Time Very Bad"
1379,Amazon Customer,Overall excellent mobile,5.0,15,11,2021,1,0,Battery charging still as to improve
1380,Diwakar,Product delivered without sim ejecter and user manual,3.0,23,1,2022,1,0,Item delivered without a sim ejecter and user manual
1381,Mohammad Afsar Ali,Bahut achha phone hai,5.0,10,11,2021,1,0,Battery backup very goodCamera bahut achha hai
1382,Khageswar Mohanta,Super 💕,5.0,14,11,2021,1,0,The media could not be loaded.
1383,Raj Yadav,Mobile Battery not working,1.0,13,2,2022,1,0,Battery not working properly
1384,Vikas Gupta,Samsung is hard rock.,5.0,31,1,2022,1,0,A good option in 20k budget.
1385,Rahul C.,"Worst display, worst touch, too heavy in mobile, lagging",2.0,7,12,2021,1,0,Display & touch is worst in this price range
1386,Vilas Sawant,Nice mobile work From good,5.0,19,11,2021,1,0,The media could not be loaded.
1387,hitesh patel,Good phone,5.0,2,12,2021,1,0,Good phone under budget Cetagory with Samsung brand.
1388,Pandurang Deshmukh,All over experience is good,5.0,30,11,2021,1,0,Samsung M32 camera 48mpSamsung M32 camera 64mp
1389,Arun,"Plz don't buy this product, speaker is not working",1.0,1,12,2021,1,0,"Pizza don't buy this product, speaker is not working"
1390,Jayesh,"This mobile should not be taken, the phone hit also happens equally.",1.0,20,10,2021,1,0,"I have no fun with this Samsung M32 5G, I'm sick now"
1391,Amazon Customer,Good Product. Value for Money.,5.0,25,12,2021,1,0,Good product.
1392,senapati,NOT ATALL WORKING,1.0,16,10,2021,1,0,CHARGING ADOPTER NOT SENT IN THE BOX
1393,Santhosh Kumar,The Best,5.0,10,2,2022,1,0,It's the best one .. Samsung always
1394,Himani,Good,3.0,30,10,2021,1,0,Light in weight but sound quality is not much good.
1395,Amazon Customer,Nice,5.0,7,3,2022,1,0,Nice feature
1396,Yash pramod jadhav,Best price of 5g phone with best fechars,5.0,13,11,2021,1,0,Bast price off phone but camera quality is not good
1397,Mandar,Very heavy phone,3.0,18,11,2021,1,0,Bug in size and very heavy.
1398,Manjunath Kumar  M N,Not a good product,2.0,17,3,2022,1,0,Camera clarity is not good.
1399,sreeju,"Not happy with the fingerprint reader, it's reading ability as well the design",4.0,29,11,2021,1,0,"Happy with the fast charging, it's so quick"
1400,aqdas,not so good,3.0,2,1,2022,1,0,"Slow processor, hang issue. camera quality."
1401,Shabnam anwar,Average phone,1.0,18,2,2022,1,0,Does'nt feel like 18k+ phone. Just an average phone
1402,Deep Singh Mewad,Camera quality is good,4.0,10,12,2021,1,0,Overall is good but bettery performance is not good
1403,Amazon Customer,Nice mobile. Purchased one month back.,5.0,9,11,2021,1,0,Good battery life. And nice camera picture quality.
1404,satyendra kushwaha,very good phone,5.0,22,1,2022,1,0,nice
1405,UTTAM,Mobile is not good,2.0,13,11,2021,1,0,This mobile value buttons up and down not properly use
1406,Pankaj Desai,Good mobile phone,4.0,29,1,2022,1,0,Good
1407,akbar alvi,Very good 👍,4.0,27,2,2022,1,0,Good
1408,Kadam,Very good phone,4.0,18,11,2021,1,0,Very good phone at a mid range with 5g connection.
1409,Muthukrishnan m,Headset missing in the delivery box,3.0,19,10,2021,1,0,Head set missing inthe delivery box.please update the status.
1410,krishna gaikwad,Awesome,4.0,16,12,2021,1,0,Good
1411,Amazon Customer,Review,5.0,17,12,2021,1,0,Good
1412,Syamal Ghosh,No warranty paper & invoice paper available in the box.,5.0,20,12,2021,1,0,Kindly provide warranty and invoice paper.
1413,Akshit Rahangdale,Not satisfied,1.0,4,12,2021,1,0,Not working properly lagging problem😤😤😤
1414,Rajesh Kumar Yadav,Good,5.0,6,2,2022,1,0,"The media could not be loaded.
                



 Super"
1415,utkarsh,Worst phone ever,1.0,23,11,2021,1,0,Worst display. Dont buy the phone. Waste of money.
1416,Amazon Customer,Good battery life,5.0,2,12,2021,1,0,Good Mobile
1417,vimal,Not happy,1.0,31,12,2021,1,0,Huge body not good
1418,vaibhav shinde,Very bad,1.0,9,11,2021,1,0,Dont like this phone  प्रॉब्लेम in स्क्रिन
1419,Dhinakaran k,Damage piece,1.0,14,10,2021,1,0,Display and camara issues pls don't buy this product worsted
1420,Arun Kashyap,Mobile performance,5.0,20,2,2022,1,0,This is very good mobile  battery 🔋 good
1421,M. S.,Front camera is not best,5.0,8,2,2022,1,0,It's a good product but front is not good
1422,Dhananjay Chauhan,I love this phone,5.0,10,11,2021,1,0,Camera quality is good and phone work very smooth
1423,Ranjeet Verma,Jo Deka bho quality nai h,2.0,14,2,2022,1,0,Finger lock front mae dikhaya tha aur aaya h side
1424,dileep kumar,Awesome,5.0,14,12,2021,1,0,All Mobile functional ok but camera not satisfied
1425,vikas,Average phone not good in this price,3.0,4,11,2021,1,0,Worstest camera in this price range plz don't buy
1426,sarath babu,Very nice product,5.0,29,11,2021,1,0,Samsung electronics products are giving long life
1427,Rajesh kumar,Good,4.0,23,11,2021,1,0,"The media could not be loaded.
                



 Good"
1428,samir,Good,5.0,20,11,2021,1,0,Very much.
1429,Sandeep Kumar Behera,Nice,4.0,6,12,2021,1,0,Nice product in good rate
1430,Aditya shrivastava,Always samsung,5.0,7,12,2021,1,0,Best mobile in best price
1431,Sachin,Over all good phone features with this price range.,5.0,4,1,2022,1,0,"5g phone with good RAM, ROM, Battery and camera."
1432,SRINIVAS PRR,Excellent phone.  I personally feel very good phone from Samsung,5.0,15,1,2022,1,0,Excellent performance and speed and battery life
1433,manik,nice phone,5.0,13,11,2021,1,0,it was perfect! but cannot beat camera of iphone
1434,MALATHI S,Value for money,5.0,5,12,2021,1,0,Good product for the amount I purchased.
1435,Poornima,Camera quality not good and over heating,1.0,1,12,2021,1,0,Camera quality not good and over heating
1436,Amazon Customer,Phone not worth the money,1.0,2,12,2021,1,0,Display is really bad. Don't ever buy this phone
1437,Sohan Kumbhar,Very bad camera view not replacing mobile,1.0,18,11,2021,1,0,Camera clarity is very bad pls replace my mobile
1438,Bhageyshrai Bhatnagar,Excellent product,5.0,15,12,2021,1,0,Product is good. Value for money
1439,Isaac Lalrinngheta,Samsung is best,5.0,5,12,2021,1,0,Perfect battery life for 5000mah
1440,Neeraj J.,Overall good phone but camera needs improvement,5.0,29,12,2021,1,0,Camera needs improvement
1441,PUSPENDRA singh,Battery capacity is very poor,3.0,1,3,2022,1,0,Battery capacity is poor
1442,Suresh naik,Camera quality should be improve,3.0,10,11,2021,1,0,Front camera quality not good charger no working
1443,pappu,फिंगरप्रिंट सेंसर face सेंसर अच्छे ढंग से कार्य नहीं करता,4.0,9,1,2022,1,0,Product अच्छा है
1444,Yogesh K.,very good quality,5.0,25,2,2022,1,0,beautiful design
1445,RAM PRAKASH,good,3.0,16,12,2021,1,0,very nice to use
1446,Rameshwar Bind,V good mobile I'm so happy for this mobile,4.0,1,3,2022,1,0,Good quality and battery backup is good
1447,Amazon Customer,Awesome phone,4.0,14,11,2021,1,0,All in one best phone. Good features...
1448,VIDIT GUPTA,Very good product,5.0,9,12,2021,1,0,Very good batteryVery good user interface
1449,Rachna bansal,Its a best phone in this price.,5.0,21,11,2021,1,0,All the features are very good.
1450,Naresh,Battery draining very fast,2.0,8,10,2021,1,0,Battery draining very fast without using.
1451,Rajesh,Shandar mobile,5.0,31,1,2022,1,0,Must buy
1452,Mahesh Waghmare,Poor Quality,3.0,22,11,2021,1,0,Screen Quality is poor.
1453,Rajeev Meena,Excellent,5.0,7,11,2021,1,0,Very good phone
1454,Amazon Customer,Worst camera feature,1.0,14,9,2021,1,0,Worst camera ever by Samsung. Deeply disappointed 😞😔
1455,"pundari kaksha, M",Worst Battery Performance,1.0,9,11,2021,1,0,"Don't buy this product, battery life very poor"
1456,sachin kumar,Not a valuable phone,2.0,27,2,2022,1,0,Camera is poor & charging slow and drain early
1457,Naga,Finger print quality not good,4.0,14,11,2021,1,0,Battery okay but camera is like a normal phone
1458,C Madhusudana Reddy,Net work problem..,1.0,26,11,2021,1,0,Net work connectivity is very very bad
1459,Md shahdaab,Taking to much time to charge the battery,4.0,4,1,2022,1,0,Charging I didn't like
1460,Chindo kwarams,Very nice item,4.0,23,11,2021,1,0,"Very good charging time,  multi role functions"
1461,Amazon Customer,Great phone,5.0,31,1,2022,1,0,"Smooth touch, sleek design.. good battery life"
1462,Amazon Customer,Hang a lot,1.0,18,12,2021,1,0,Third class product. In a month it hang a lot.
1463,sumit tyagi,Feel like a premium phone 🤳 killer,5.0,18,12,2021,1,0,"Nice moble , Thank you samsung"
1464,Satyavijay G.,Best phone in my life.,4.0,12,11,2021,1,0,My best phone in such low cost
1465,Gowsick,Totally waste,3.0,14,11,2021,1,0,"Camera quality, finger print,battery lifewaste"
1466,Naseem Saifi,Belence,4.0,3,2,2022,1,0,I'm no satisfy
1467,Amazon Customer,defective item,5.0,9,2,2022,1,0,don't buy this phone very chip phone by samsung
1468,Avinash Vikram khose,Good phone in this price.,5.0,27,11,2021,1,0,Good phone in this price.
1469,Dharmaraju S.,Hand set not received,5.0,29,1,2022,1,0,"Please, send hand set"
1470,Valsaraj Kalpally,Good product and Amazon delivery service,5.0,21,12,2021,1,0,Liked the product and is value for the money!
1471,SUNEEL SHARMA,Avrage good in this prize,3.0,5,12,2021,1,0,Phone size is large and thick
1472,Subrata sarkar,Good,3.0,17,11,2021,1,0,The media could not be loaded.
1473,amar yadav,Camera is not clier,5.0,9,11,2021,1,0,The media could not be loaded.
1474,virendra singh,It's good service and all.,5.0,30,12,2021,1,0,The media could not be loaded.
1475,Nandan Shukla,Very poor Quality,1.0,10,11,2021,1,0,The media could not be loaded.
1476,Vishal Gaonkar,Battery  charging is slow,3.0,10,11,2021,1,0,Battery charging too slow...
1477,SK NAGUR MEERA,The camera,5.0,10,11,2021,1,0,Vvvvvvvvv very super
1478,Geeta,Box damage,3.0,24,12,2021,1,0,The media could not be loaded.
1479,Trinath pathal,Good,5.0,29,12,2021,1,0,The media could not be loaded.
1480,Arul Mary,Photo quality not good and display is blur,2.0,22,10,2021,1,0,Photo quality not good and display is blur .
1481,Harshit Yadav,Over all this is the ballence phone,4.0,29,12,2021,1,0,It is a good product but not value for money
1482,Nitesh soni,No more,4.0,14,3,2022,1,0,The media could not be loaded.
1483,pankaj gohel,I love this mobile,5.0,19,12,2021,1,0,The media could not be loaded.
1484,Md A.,Very good  product,5.0,25,12,2021,1,0,The media could not be loaded.
1485,Sagar singh,Gud phone,5.0,20,11,2021,1,0,All features are gud
1486,debasish halder,Just awful not at all up to the mark horrible experience wouldn't suggest any one to buy this ever,1.0,6,10,2021,1,0,The media could not be loaded.
1487,Santhosh S,"All good,",4.0,9,1,2022,1,0,Brightness level is bad in outdoor.
1488,naushad,Value for money,5.0,5,1,2022,1,0,The media could not be loaded.
1489,Vansh,"Very low quality phone, wasn't expecting this from samsung",1.0,7,11,2021,1,0,Doesn't work properly..... wastage of money
1490,wow,Average,1.0,10,11,2021,1,0,Not match with expectations
1491,ziaudeen,Very,5.0,9,11,2021,1,0,Nice
1492,Yusuf parathnalli,Good 📞 phone,5.0,3,1,2022,1,0,Good
1493,Manisha mehta kaira,Nice,5.0,12,1,2022,1,0,Good
1494,Amazon Customer,Hanging issue slow operating system,1.0,24,11,2021,1,0,Hanging issue slow operating system
1495,Anil Kumar Tripathi,Heavy weight,2.0,1,12,2021,1,0,Due to heavy weightDifficult to carry
1496,Souvik,Budget killer,4.0,8,12,2021,1,0,"Dislike Camera, Display. Like sound quality"
1497,rammurti singh,Very poor camera quality,1.0,7,11,2021,1,0,Very poory camera quality. Not recommended.
1498,Hussain,Camera not clear,1.0,10,11,2021,1,0,Camera and display not good
1499,Amazon Customer,Nice,4.0,24,12,2021,1,0,Nice
1500,Amazon Customer,Best,4.0,5,12,2021,1,0,Best
1501,Vinod kumar,Good,5.0,4,12,2021,1,0,Best
1502,khemlal sahu,Cheap quality,2.0,11,11,2021,1,0,Not gud
1503,Shakeel Ahmad dar,Satisfying experience with 5g in view.,4.0,8,1,2022,1,0,Overall this handset is good in every aspect.
1504,Shaheen,Screen issue got damaged in 10 days,1.0,18,11,2021,1,0,Screen got damaged with in 10 days
1505,Hariharan,Good for money value,4.0,13,1,2022,1,0,Except display all other features are Good
1506,Rajesh Naidu,Very bad product,1.0,17,11,2021,1,0,All samsung M series are very bad products
1507,ABHISHEK MISHRA,Use product was given  delivery,1.0,13,11,2021,1,0,Wasted  product  and use product  delivery
1508,SHIFA THAHIR,🌹🌹🌹🌹🌹🌹🌹🌹,5.0,18,11,2021,1,0,👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻🎉🎉🎊🎊🎊
1509,MP_Amazon Customer,Overall nice phone in this budget.,4.0,30,11,2021,1,0,Nice phone in this price of range.
1510,Kindle Customer,.,1.0,28,11,2021,1,0,Not satisfied. Please don't buy this phone
1511,Mohini Joshi,Excellent battery life,5.0,5,12,2021,1,0,Worth the money.....Must buy it.....
1512,Tony Babu,Phone is fantastic,3.0,6,12,2021,1,0,The performance of the phone is fantastic.
1513,Saswat Swayam Prakash,Don't brought this phone camera quality is very bad.same realme narzo 50 better than,1.0,17,11,2021,1,0,Don't take Samsung phone quality very well
1514,anil yadav,I want to return it,2.0,14,12,2021,1,0,I want to return it worst product so heavy
1515,Shashi Kumar,Every feature in the phone is important,4.0,22,12,2021,1,0,Battery life and figure print is not great
1516,Ompal,Not a good product,2.0,3,11,2021,1,0,Not a good product
1517,D.RAMAKRISHNA,Good product.,5.0,18,12,2021,1,0,Screen shot taking
1518,Chahat,Bad mobile,1.0,18,11,2021,1,0,Bad mobile
1519,Kapil bapna,If you not need camera this ok,4.0,3,1,2022,1,0,Nice phone
1520,AK,Nice phone,5.0,10,1,2022,1,0,Nice phone
1521,Amazon Customer,It is good mobile to purchase,5.0,26,1,2022,1,0,Good phone
1522,Kanhaiya,Good and stylish,4.0,2,12,2021,1,0,Good phone
1523,arunbabu,Not a money guaranteed product,1.0,28,1,2022,1,0,All performance the phone is poor
1524,ABHISHEK K.,Double Sim not working with micro SD card.,3.0,16,1,2022,1,0,Double Sim not working with Micro SD card
1525,AP,Good battery life,5.0,4,1,2022,1,0,Battery life is very good
1526,Brajesh Yadav,Very Good Product,5.0,3,3,2022,1,0,No
1527,Vimal Parmar,Very Good product in 5G Range,5.0,19,11,2021,1,0,Finger print sensor is excellent.
1528,Nikhil,Not good,5.0,4,12,2021,1,0,Touchpad is not good bad very bad
1529,Shafeer E.,Very good,5.0,6,12,2021,1,0,Good battery life and good camera
1530,Ravi Vishwakarma,Nice  set,5.0,24,12,2021,1,0,It's  very smooth all faction in handset.
1531,adeeba a.,"Not working, please repair 🤗",1.0,8,11,2021,1,0,Didn't working condition. Can you repair?
1532,Pradeep kumar,Very bad 👎 product,2.0,23,11,2021,1,0,Not camera qualityVery slow process
1533,Senthil kumar,Fair enough for price,5.0,15,11,2021,1,0,Excellent quality
1534,lateef a.,Excellent product..Thanku Amazon,5.0,5,1,2022,1,0,Vary good product
1535,Ramveer Singh Jadaun,Good quality of under 20k with 5G,4.0,1,12,2021,1,0,NA
1536,Nuralamin mondal,Darun,5.0,10,2,2022,1,0,Excellent
1537,Saurabh,Don't buy this phone,1.0,5,2,2022,1,0,"Battery problen, camera problem,"
1538,Shiva kumar,Camera quality is really worst I ever see,3.0,12,10,2021,1,0,Worst  camera quality very cheap
1539,SANTANU MAITRA,Overall experience of the Phone is good.,5.0,15,11,2021,1,0,I faced some problem while using Camera.
1540,Premadhar P.,Nice phone,5.0,7,1,2022,1,0,What I thought  it is as my expectations
1541,Anil Gawade,Worst Display quality p,1.0,3,1,2022,1,0,Pathetic display quality
1542,rajmanish,Worst phone by samsung so far,1.0,6,1,2022,1,0,Nothing is upto the mark
1543,Vinodkumar,Very nice,5.0,27,11,2021,1,0,Best value for money this mobile
1544,Amazon Customer,Got in budget price,5.0,17,12,2021,1,0,Best product under budget...thnku amazon
1545,sumugan,Good phone,5.0,6,12,2021,1,0,This product is nice and worth the money
1546,Sarath,Good phone,5.0,19,11,2021,1,0,"Great features, overall phone looks good"
1547,ajit,Camera not good,3.0,12,10,2021,1,0,Phone not better
1548,Lavanya,Overall good phone. Camera quality is good.,5.0,19,1,2022,1,0,Camera is good. Battery is good.
1549,praveen kumar,Very bad,2.0,17,1,2022,1,0,Very bad
1550,Sunil maharana,Poor,1.0,15,1,2022,1,0,Extremely Poor poor service....
